provincia;anno;tipologia;patologia;sesso;valore;;
Foggia;2008;mortalità;malattie apparato digerente;M;5.07;;
Foggia;2009;mortalità;malattie apparato digerente;M;5.11;;
Foggia;2010;mortalità;malattie apparato digerente;M;4.56;;
Foggia;2011;mortalità;malattie apparato digerente;M;5.02;;
Foggia;2012;mortalità;malattie apparato digerente;M;4.91;;
Foggia;2013;mortalità;malattie apparato digerente;M;4.58;;
Foggia;2014;mortalità;malattie apparato digerente;M;4.39;;
Foggia;2015;mortalità;malattie apparato digerente;M;4.85;;
Foggia;2016;mortalità;malattie apparato digerente;M;5.16;;
Foggia;2017;mortalità;malattie apparato digerente;M;4.18;;
Foggia;2018;mortalità;malattie apparato digerente;M;4.9;;
Foggia;2019;mortalità;malattie apparato digerente;M;4.31;;
Foggia;2020;mortalità;malattie apparato digerente;M;3.89;;
Foggia;2021;mortalità;malattie apparato digerente;M;4.64;;
Foggia;2022;mortalità;malattie apparato digerente;M;3.94;;
Foggia;2023;mortalità;malattie apparato digerente;M;4.53;;
Bari;2003;mortalità;malattie apparato digerente;M;5.37;;
Bari;2004;mortalità;malattie apparato digerente;M;5.65;;
Bari;2005;mortalità;malattie apparato digerente;M;5.4;;
Bari;2006;mortalità;malattie apparato digerente;M;4.75;;
Bari;2007;mortalità;malattie apparato digerente;M;4.98;;
Bari;2008;mortalità;malattie apparato digerente;M;4.39;;
Bari;2009;mortalità;malattie apparato digerente;M;4.6;;
Bari;2010;mortalità;malattie apparato digerente;M;4.02;;
Bari;2011;mortalità;malattie apparato digerente;M;3.77;;
Bari;2012;mortalità;malattie apparato digerente;M;3.96;;
Bari;2013;mortalità;malattie apparato digerente;M;3.7;;
Bari;2014;mortalità;malattie apparato digerente;M;3.79;;
Bari;2015;mortalità;malattie apparato digerente;M;3.43;;
Bari;2016;mortalità;malattie apparato digerente;M;3.71;;
Bari;2017;mortalità;malattie apparato digerente;M;3.9;;
Bari;2018;mortalità;malattie apparato digerente;M;3.42;;
Bari;2019;mortalità;malattie apparato digerente;M;3.36;;
Bari;2020;mortalità;malattie apparato digerente;M;3.68;;
Bari;2021;mortalità;malattie apparato digerente;M;3.62;;
Bari;2022;mortalità;malattie apparato digerente;M;3.63;;
Bari;2023;mortalità;malattie apparato digerente;M;3.83;;
Taranto;2003;mortalità;malattie apparato digerente;M;6.19;;
Taranto;2004;mortalità;malattie apparato digerente;M;5.65;;
Taranto;2005;mortalità;malattie apparato digerente;M;5.54;;
Taranto;2006;mortalità;malattie apparato digerente;M;5.35;;
Taranto;2007;mortalità;malattie apparato digerente;M;5.48;;
Taranto;2008;mortalità;malattie apparato digerente;M;4.81;;
Taranto;2009;mortalità;malattie apparato digerente;M;4.21;;
Taranto;2010;mortalità;malattie apparato digerente;M;4.13;;
Taranto;2011;mortalità;malattie apparato digerente;M;3.95;;
Taranto;2012;mortalità;malattie apparato digerente;M;3.6;;
Taranto;2013;mortalità;malattie apparato digerente;M;4.23;;
Taranto;2014;mortalità;malattie apparato digerente;M;3.45;;
Taranto;2015;mortalità;malattie apparato digerente;M;3.84;;
Taranto;2016;mortalità;malattie apparato digerente;M;4.23;;
Taranto;2017;mortalità;malattie apparato digerente;M;3.85;;
Taranto;2018;mortalità;malattie apparato digerente;M;4.02;;
Taranto;2019;mortalità;malattie apparato digerente;M;3.96;;
Taranto;2020;mortalità;malattie apparato digerente;M;3.71;;
Taranto;2021;mortalità;malattie apparato digerente;M;3.85;;
Taranto;2022;mortalità;malattie apparato digerente;M;4.04;;
Taranto;2023;mortalità;malattie apparato digerente;M;3.7;;
Brindisi;2003;mortalità;malattie apparato digerente;M;5.81;;
Brindisi;2004;mortalità;malattie apparato digerente;M;4.68;;
Brindisi;2005;mortalità;malattie apparato digerente;M;4.33;;
Brindisi;2006;mortalità;malattie apparato digerente;M;5.51;;
Brindisi;2007;mortalità;malattie apparato digerente;M;3.88;;
Brindisi;2008;mortalità;malattie apparato digerente;M;3.87;;
Brindisi;2009;mortalità;malattie apparato digerente;M;5.24;;
Brindisi;2010;mortalità;malattie apparato digerente;M;4.41;;
Brindisi;2011;mortalità;malattie apparato digerente;M;4.24;;
Brindisi;2012;mortalità;malattie apparato digerente;M;4.15;;
Brindisi;2013;mortalità;malattie apparato digerente;M;3.54;;
Brindisi;2014;mortalità;malattie apparato digerente;M;4.1;;
Brindisi;2015;mortalità;malattie apparato digerente;M;4.6;;
Brindisi;2016;mortalità;malattie apparato digerente;M;3.76;;
Brindisi;2017;mortalità;malattie apparato digerente;M;3.79;;
Brindisi;2018;mortalità;malattie apparato digerente;M;3.44;;
Brindisi;2019;mortalità;malattie apparato digerente;M;3.93;;
Brindisi;2020;mortalità;malattie apparato digerente;M;4.16;;
Brindisi;2021;mortalità;malattie apparato digerente;M;4.46;;
Brindisi;2022;mortalità;malattie apparato digerente;M;3.78;;
Brindisi;2023;mortalità;malattie apparato digerente;M;3.44;;
Lecce;2003;mortalità;malattie apparato digerente;M;4.82;;
Lecce;2004;mortalità;malattie apparato digerente;M;4.49;;
Lecce;2005;mortalità;malattie apparato digerente;M;4.46;;
Lecce;2006;mortalità;malattie apparato digerente;M;3.54;;
Lecce;2007;mortalità;malattie apparato digerente;M;4.15;;
Lecce;2008;mortalità;malattie apparato digerente;M;3.25;;
Lecce;2009;mortalità;malattie apparato digerente;M;3.74;;
Lecce;2010;mortalità;malattie apparato digerente;M;4.09;;
Lecce;2011;mortalità;malattie apparato digerente;M;4.05;;
Lecce;2012;mortalità;malattie apparato digerente;M;3.4;;
Lecce;2013;mortalità;malattie apparato digerente;M;3.09;;
Lecce;2014;mortalità;malattie apparato digerente;M;3.84;;
Lecce;2015;mortalità;malattie apparato digerente;M;3.25;;
Lecce;2016;mortalità;malattie apparato digerente;M;3.29;;
Lecce;2017;mortalità;malattie apparato digerente;M;3.6;;
Lecce;2018;mortalità;malattie apparato digerente;M;3.99;;
Lecce;2019;mortalità;malattie apparato digerente;M;3.33;;
Lecce;2020;mortalità;malattie apparato digerente;M;3.81;;
Lecce;2021;mortalità;malattie apparato digerente;M;3.24;;
Lecce;2022;mortalità;malattie apparato digerente;M;4.08;;
Lecce;2023;mortalità;malattie apparato digerente;M;3.77;;
Barletta-Andria-Trani;2004;mortalità;malattie apparato digerente;M;0.0;;
Barletta-Andria-Trani;2005;mortalità;malattie apparato digerente;M;0.0;;
Barletta-Andria-Trani;2010;mortalità;malattie apparato digerente;M;6.76;;
Barletta-Andria-Trani;2011;mortalità;malattie apparato digerente;M;5.15;;
Barletta-Andria-Trani;2012;mortalità;malattie apparato digerente;M;5.48;;
Barletta-Andria-Trani;2013;mortalità;malattie apparato digerente;M;3.96;;
Barletta-Andria-Trani;2014;mortalità;malattie apparato digerente;M;3.46;;
Barletta-Andria-Trani;2015;mortalità;malattie apparato digerente;M;3.98;;
Barletta-Andria-Trani;2016;mortalità;malattie apparato digerente;M;4.16;;
Barletta-Andria-Trani;2017;mortalità;malattie apparato digerente;M;4.18;;
Barletta-Andria-Trani;2018;mortalità;malattie apparato digerente;M;4.63;;
Barletta-Andria-Trani;2019;mortalità;malattie apparato digerente;M;4.47;;
Barletta-Andria-Trani;2020;mortalità;malattie apparato digerente;M;3.54;;
Barletta-Andria-Trani;2021;mortalità;malattie apparato digerente;M;3.56;;
Barletta-Andria-Trani;2022;mortalità;malattie apparato digerente;M;3.7;;
Barletta-Andria-Trani;2023;mortalità;malattie apparato digerente;M;2.91;;
Foggia;2003;mortalità;malattie apparato genito-urinario;F;1.17;;
Foggia;2004;mortalità;malattie apparato genito-urinario;F;1.26;;
Foggia;2005;mortalità;malattie apparato genito-urinario;F;1.24;;
Foggia;2006;mortalità;malattie apparato genito-urinario;F;1.37;;
Foggia;2007;mortalità;malattie apparato genito-urinario;F;1.31;;
Foggia;2008;mortalità;malattie apparato genito-urinario;F;1.26;;
Foggia;2009;mortalità;malattie apparato genito-urinario;F;1.61;;
Foggia;2010;mortalità;malattie apparato genito-urinario;F;1.38;;
Foggia;2011;mortalità;malattie apparato genito-urinario;F;1.51;;
Foggia;2012;mortalità;malattie apparato genito-urinario;F;1.62;;
Foggia;2013;mortalità;malattie apparato genito-urinario;F;1.15;;
Foggia;2014;mortalità;malattie apparato genito-urinario;F;1.39;;
Foggia;2015;mortalità;malattie apparato genito-urinario;F;1.5;;
Foggia;2016;mortalità;malattie apparato genito-urinario;F;1.67;;
Foggia;2017;mortalità;malattie apparato genito-urinario;F;1.75;;
Foggia;2018;mortalità;malattie apparato genito-urinario;F;1.29;;
Foggia;2019;mortalità;malattie apparato genito-urinario;F;1.88;;
Foggia;2020;mortalità;malattie apparato genito-urinario;F;1.57;;
Foggia;2021;mortalità;malattie apparato genito-urinario;F;1.65;;
Foggia;2022;mortalità;malattie apparato genito-urinario;F;1.92;;
Foggia;2023;mortalità;malattie apparato genito-urinario;F;1.91;;
Bari;2003;mortalità;malattie apparato genito-urinario;F;1.96;;
Bari;2004;mortalità;malattie apparato genito-urinario;F;1.56;;
Bari;2005;mortalità;malattie apparato genito-urinario;F;1.6;;
Bari;2006;mortalità;malattie apparato genito-urinario;F;1.51;;
Bari;2007;mortalità;malattie apparato genito-urinario;F;1.6;;
Bari;2008;mortalità;malattie apparato genito-urinario;F;1.59;;
Bari;2009;mortalità;malattie apparato genito-urinario;F;1.37;;
Bari;2010;mortalità;malattie apparato genito-urinario;F;1.63;;
Bari;2011;mortalità;malattie apparato genito-urinario;F;1.26;;
Bari;2012;mortalità;malattie apparato genito-urinario;F;1.51;;
Bari;2013;mortalità;malattie apparato genito-urinario;F;1.38;;
Bari;2014;mortalità;malattie apparato genito-urinario;F;1.57;;
Bari;2015;mortalità;malattie apparato genito-urinario;F;1.66;;
Bari;2016;mortalità;malattie apparato genito-urinario;F;1.39;;
Bari;2017;mortalità;malattie apparato genito-urinario;F;1.61;;
Bari;2018;mortalità;malattie apparato genito-urinario;F;1.4;;
Bari;2019;mortalità;malattie apparato genito-urinario;F;1.45;;
Bari;2020;mortalità;malattie apparato genito-urinario;F;1.73;;
Bari;2021;mortalità;malattie apparato genito-urinario;F;1.7;;
Bari;2022;mortalità;malattie apparato genito-urinario;F;1.68;;
Bari;2023;mortalità;malattie apparato genito-urinario;F;1.94;;
Taranto;2003;mortalità;malattie apparato genito-urinario;F;1.93;;
Taranto;2004;mortalità;malattie apparato genito-urinario;F;2.16;;
Taranto;2005;mortalità;malattie apparato genito-urinario;F;1.77;;
Taranto;2006;mortalità;malattie apparato genito-urinario;F;1.23;;
Taranto;2007;mortalità;malattie apparato genito-urinario;F;1.58;;
Taranto;2008;mortalità;malattie apparato genito-urinario;F;1.39;;
Taranto;2009;mortalità;malattie apparato genito-urinario;F;1.15;;
Taranto;2010;mortalità;malattie apparato genito-urinario;F;1.39;;
Taranto;2011;mortalità;malattie apparato genito-urinario;F;1.51;;
Taranto;2012;mortalità;malattie apparato genito-urinario;F;1.38;;
Taranto;2013;mortalità;malattie apparato genito-urinario;F;1.13;;
Taranto;2014;mortalità;malattie apparato genito-urinario;F;1.33;;
Taranto;2015;mortalità;malattie apparato genito-urinario;F;1.37;;
Taranto;2016;mortalità;malattie apparato genito-urinario;F;1.11;;
Taranto;2017;mortalità;malattie apparato genito-urinario;F;1.03;;
Taranto;2018;mortalità;malattie apparato genito-urinario;F;1.86;;
Taranto;2019;mortalità;malattie apparato genito-urinario;F;1.65;;
Taranto;2020;mortalità;malattie apparato genito-urinario;F;1.55;;
Taranto;2021;mortalità;malattie apparato genito-urinario;F;1.6;;
Taranto;2022;mortalità;malattie apparato genito-urinario;F;1.94;;
Taranto;2023;mortalità;malattie apparato genito-urinario;F;2.18;;
Brindisi;2003;mortalità;malattie apparato genito-urinario;F;1.51;;
Brindisi;2004;mortalità;malattie apparato genito-urinario;F;0.93;;
Brindisi;2005;mortalità;malattie apparato genito-urinario;F;1.22;;
Brindisi;2006;mortalità;malattie apparato genito-urinario;F;1.55;;
Brindisi;2007;mortalità;malattie apparato genito-urinario;F;1.54;;
Brindisi;2008;mortalità;malattie apparato genito-urinario;F;1.55;;
Brindisi;2009;mortalità;malattie apparato genito-urinario;F;1.79;;
Brindisi;2010;mortalità;malattie apparato genito-urinario;F;1.18;;
Brindisi;2011;mortalità;malattie apparato genito-urinario;F;1.83;;
Brindisi;2012;mortalità;malattie apparato genito-urinario;F;2.07;;
Brindisi;2013;mortalità;malattie apparato genito-urinario;F;2.4;;
Brindisi;2014;mortalità;malattie apparato genito-urinario;F;1.53;;
Brindisi;2015;mortalità;malattie apparato genito-urinario;F;1.58;;
Brindisi;2016;mortalità;malattie apparato genito-urinario;F;1.23;;
Brindisi;2017;mortalità;malattie apparato genito-urinario;F;1.47;;
Brindisi;2018;mortalità;malattie apparato genito-urinario;F;1.42;;
Brindisi;2019;mortalità;malattie apparato genito-urinario;F;1.43;;
Brindisi;2020;mortalità;malattie apparato genito-urinario;F;1.48;;
Brindisi;2021;mortalità;malattie apparato genito-urinario;F;2.07;;
Brindisi;2022;mortalità;malattie apparato genito-urinario;F;1.33;;
Brindisi;2023;mortalità;malattie apparato genito-urinario;F;1.88;;
Lecce;2003;mortalità;malattie apparato genito-urinario;F;1.66;;
Lecce;2004;mortalità;malattie apparato genito-urinario;F;1.71;;
Lecce;2005;mortalità;malattie apparato genito-urinario;F;1.45;;
Lecce;2006;mortalità;malattie apparato genito-urinario;F;1.49;;
Lecce;2007;mortalità;malattie apparato genito-urinario;F;1.74;;
Lecce;2008;mortalità;malattie apparato genito-urinario;F;1.11;;
Lecce;2009;mortalità;malattie apparato genito-urinario;F;1.45;;
Lecce;2010;mortalità;malattie apparato genito-urinario;F;1.46;;
Lecce;2011;mortalità;malattie apparato genito-urinario;F;1.59;;
Lecce;2012;mortalità;malattie apparato genito-urinario;F;1.6;;
Lecce;2013;mortalità;malattie apparato genito-urinario;F;1.46;;
Lecce;2014;mortalità;malattie apparato genito-urinario;F;1.37;;
Lecce;2015;mortalità;malattie apparato genito-urinario;F;1.84;;
Lecce;2016;mortalità;malattie apparato genito-urinario;F;1.33;;
Lecce;2017;mortalità;malattie apparato genito-urinario;F;1.46;;
Lecce;2018;mortalità;malattie apparato genito-urinario;F;1.22;;
Lecce;2019;mortalità;malattie apparato genito-urinario;F;1.29;;
Lecce;2020;mortalità;malattie apparato genito-urinario;F;1.47;;
Lecce;2021;mortalità;malattie apparato genito-urinario;F;1.43;;
Lecce;2022;mortalità;malattie apparato genito-urinario;F;1.82;;
Lecce;2023;mortalità;malattie apparato genito-urinario;F;1.59;;
Barletta-Andria-Trani;2004;mortalità;malattie apparato genito-urinario;F;0.0;;
Barletta-Andria-Trani;2005;mortalità;malattie apparato genito-urinario;F;0.0;;
Barletta-Andria-Trani;2010;mortalità;malattie apparato genito-urinario;F;1.78;;
Barletta-Andria-Trani;2011;mortalità;malattie apparato genito-urinario;F;2.28;;
Barletta-Andria-Trani;2012;mortalità;malattie apparato genito-urinario;F;2.75;;
Barletta-Andria-Trani;2013;mortalità;malattie apparato genito-urinario;F;1.97;;
Barletta-Andria-Trani;2014;mortalità;malattie apparato genito-urinario;F;1.63;;
Barletta-Andria-Trani;2015;mortalità;malattie apparato genito-urinario;F;2.06;;
Barletta-Andria-Trani;2016;mortalità;malattie apparato genito-urinario;F;1.49;;
Barletta-Andria-Trani;2017;mortalità;malattie apparato genito-urinario;F;1.76;;
Barletta-Andria-Trani;2018;mortalità;malattie apparato genito-urinario;F;1.6;;
Barletta-Andria-Trani;2019;mortalità;malattie apparato genito-urinario;F;1.48;;
Barletta-Andria-Trani;2020;mortalità;malattie apparato genito-urinario;F;2.14;;
Barletta-Andria-Trani;2021;mortalità;malattie apparato genito-urinario;F;2.6;;
Barletta-Andria-Trani;2022;mortalità;malattie apparato genito-urinario;F;1.84;;
Barletta-Andria-Trani;2023;mortalità;malattie apparato genito-urinario;F;1.98;;
Foggia;2003;mortalità;malattie apparato genito-urinario;M;2.08;;
Foggia;2004;mortalità;malattie apparato genito-urinario;M;1.87;;
Foggia;2005;mortalità;malattie apparato genito-urinario;M;1.77;;
Foggia;2006;mortalità;malattie apparato genito-urinario;M;2.03;;
Foggia;2007;mortalità;malattie apparato genito-urinario;M;2.29;;
Foggia;2008;mortalità;malattie apparato genito-urinario;M;1.78;;
Foggia;2009;mortalità;malattie apparato genito-urinario;M;1.7;;
Foggia;2010;mortalità;malattie apparato genito-urinario;M;2.53;;
Foggia;2011;mortalità;malattie apparato genito-urinario;M;1.97;;
Foggia;2012;mortalità;malattie apparato genito-urinario;M;1.95;;
Foggia;2013;mortalità;malattie apparato genito-urinario;M;2.01;;
Foggia;2014;mortalità;malattie apparato genito-urinario;M;1.97;;
Foggia;2015;mortalità;malattie apparato genito-urinario;M;2.52;;
Foggia;2016;mortalità;malattie apparato genito-urinario;M;1.68;;
Foggia;2017;mortalità;malattie apparato genito-urinario;M;2.43;;
Foggia;2018;mortalità;malattie apparato genito-urinario;M;1.85;;
Foggia;2019;mortalità;malattie apparato genito-urinario;M;1.9;;
Foggia;2020;mortalità;malattie apparato genito-urinario;M;1.95;;
Foggia;2021;mortalità;malattie apparato genito-urinario;M;2.16;;
Foggia;2022;mortalità;malattie apparato genito-urinario;M;2.83;;
Foggia;2023;mortalità;malattie apparato genito-urinario;M;1.99;;
Bari;2003;mortalità;malattie apparato genito-urinario;M;2.3;;
Bari;2004;mortalità;malattie apparato genito-urinario;M;2.04;;
Bari;2005;mortalità;malattie apparato genito-urinario;M;2.17;;
Bari;2006;mortalità;malattie apparato genito-urinario;M;2.25;;
Bari;2007;mortalità;malattie apparato genito-urinario;M;2.21;;
Bari;2008;mortalità;malattie apparato genito-urinario;M;2.34;;
Bari;2009;mortalità;malattie apparato genito-urinario;M;1.94;;
Bari;2010;mortalità;malattie apparato genito-urinario;M;1.85;;
Bari;2011;mortalità;malattie apparato genito-urinario;M;1.95;;
Bari;2012;mortalità;malattie apparato genito-urinario;M;1.94;;
Bari;2013;mortalità;malattie apparato genito-urinario;M;1.7;;
Bari;2014;mortalità;malattie apparato genito-urinario;M;2.0;;
Bari;2015;mortalità;malattie apparato genito-urinario;M;2.39;;
Bari;2016;mortalità;malattie apparato genito-urinario;M;1.79;;
Bari;2017;mortalità;malattie apparato genito-urinario;M;1.97;;
Bari;2018;mortalità;malattie apparato genito-urinario;M;1.79;;
Bari;2019;mortalità;malattie apparato genito-urinario;M;1.71;;
Bari;2020;mortalità;malattie apparato genito-urinario;M;1.99;;
Bari;2021;mortalità;malattie apparato genito-urinario;M;2.17;;
Bari;2022;mortalità;malattie apparato genito-urinario;M;1.93;;
Bari;2023;mortalità;malattie apparato genito-urinario;M;1.9;;
Taranto;2003;mortalità;malattie apparato genito-urinario;M;2.17;;
Taranto;2004;mortalità;malattie apparato genito-urinario;M;1.7;;
Taranto;2005;mortalità;malattie apparato genito-urinario;M;1.91;;
Taranto;2006;mortalità;malattie apparato genito-urinario;M;1.82;;
Taranto;2007;mortalità;malattie apparato genito-urinario;M;1.83;;
Taranto;2008;mortalità;malattie apparato genito-urinario;M;2.08;;
Taranto;2009;mortalità;malattie apparato genito-urinario;M;1.42;;
Taranto;2010;mortalità;malattie apparato genito-urinario;M;1.78;;
Taranto;2011;mortalità;malattie apparato genito-urinario;M;1.81;;
Taranto;2012;mortalità;malattie apparato genito-urinario;M;2.05;;
Taranto;2013;mortalità;malattie apparato genito-urinario;M;2.0;;
Taranto;2014;mortalità;malattie apparato genito-urinario;M;1.69;;
Taranto;2015;mortalità;malattie apparato genito-urinario;M;1.9;;
Taranto;2016;mortalità;malattie apparato genito-urinario;M;1.83;;
Taranto;2017;mortalità;malattie apparato genito-urinario;M;1.78;;
Taranto;2018;mortalità;malattie apparato genito-urinario;M;1.98;;
Taranto;2019;mortalità;malattie apparato genito-urinario;M;2.12;;
Taranto;2020;mortalità;malattie apparato genito-urinario;M;2.08;;
Taranto;2021;mortalità;malattie apparato genito-urinario;M;2.05;;
Taranto;2022;mortalità;malattie apparato genito-urinario;M;2.18;;
Taranto;2023;mortalità;malattie apparato genito-urinario;M;2.7;;
Brindisi;2003;mortalità;malattie apparato genito-urinario;M;2.06;;
Brindisi;2004;mortalità;malattie apparato genito-urinario;M;2.61;;
Brindisi;2005;mortalità;malattie apparato genito-urinario;M;2.68;;
Brindisi;2006;mortalità;malattie apparato genito-urinario;M;1.87;;
Brindisi;2007;mortalità;malattie apparato genito-urinario;M;2.35;;
Brindisi;2008;mortalità;malattie apparato genito-urinario;M;1.92;;
Brindisi;2009;mortalità;malattie apparato genito-urinario;M;1.61;;
Brindisi;2010;mortalità;malattie apparato genito-urinario;M;2.49;;
Brindisi;2011;mortalità;malattie apparato genito-urinario;M;1.73;;
Brindisi;2012;mortalità;malattie apparato genito-urinario;M;2.56;;
Brindisi;2013;mortalità;malattie apparato genito-urinario;M;2.41;;
Brindisi;2014;mortalità;malattie apparato genito-urinario;M;2.71;;
Brindisi;2015;mortalità;malattie apparato genito-urinario;M;2.36;;
Brindisi;2016;mortalità;malattie apparato genito-urinario;M;1.93;;
Brindisi;2017;mortalità;malattie apparato genito-urinario;M;2.35;;
Brindisi;2018;mortalità;malattie apparato genito-urinario;M;2.06;;
Brindisi;2019;mortalità;malattie apparato genito-urinario;M;2.4;;
Brindisi;2020;mortalità;malattie apparato genito-urinario;M;2.1;;
Brindisi;2021;mortalità;malattie apparato genito-urinario;M;2.04;;
Brindisi;2022;mortalità;malattie apparato genito-urinario;M;2.15;;
Brindisi;2023;mortalità;malattie apparato genito-urinario;M;2.6;;
Lecce;2003;mortalità;malattie apparato genito-urinario;M;1.95;;
Lecce;2004;mortalità;malattie apparato genito-urinario;M;2.4;;
Lecce;2005;mortalità;malattie apparato genito-urinario;M;2.65;;
Lecce;2006;mortalità;malattie apparato genito-urinario;M;1.91;;
Lecce;2007;mortalità;malattie apparato genito-urinario;M;2.29;;
Lecce;2008;mortalità;malattie apparato genito-urinario;M;2.05;;
Lecce;2009;mortalità;malattie apparato genito-urinario;M;2.0;;
Lecce;2010;mortalità;malattie apparato genito-urinario;M;1.59;;
Lecce;2011;mortalità;malattie apparato genito-urinario;M;2.02;;
Lecce;2012;mortalità;malattie apparato genito-urinario;M;2.06;;
Lecce;2013;mortalità;malattie apparato genito-urinario;M;2.15;;
Lecce;2014;mortalità;malattie apparato genito-urinario;M;1.69;;
Lecce;2015;mortalità;malattie apparato genito-urinario;M;2.02;;
Lecce;2016;mortalità;malattie apparato genito-urinario;M;1.84;;
Lecce;2017;mortalità;malattie apparato genito-urinario;M;1.85;;
Lecce;2018;mortalità;malattie apparato genito-urinario;M;1.78;;
Lecce;2019;mortalità;malattie apparato genito-urinario;M;1.89;;
Lecce;2020;mortalità;malattie apparato genito-urinario;M;2.15;;
Lecce;2021;mortalità;malattie apparato genito-urinario;M;1.82;;
Lecce;2022;mortalità;malattie apparato genito-urinario;M;2.08;;
Lecce;2023;mortalità;malattie apparato genito-urinario;M;2.13;;
Barletta-Andria-Trani;2004;mortalità;malattie apparato genito-urinario;M;0.0;;
Barletta-Andria-Trani;2005;mortalità;malattie apparato genito-urinario;M;0.0;;
Barletta-Andria-Trani;2010;mortalità;malattie apparato genito-urinario;M;1.9;;
Barletta-Andria-Trani;2011;mortalità;malattie apparato genito-urinario;M;2.51;;
Barletta-Andria-Trani;2012;mortalità;malattie apparato genito-urinario;M;1.98;;
Barletta-Andria-Trani;2013;mortalità;malattie apparato genito-urinario;M;2.36;;
Barletta-Andria-Trani;2014;mortalità;malattie apparato genito-urinario;M;2.46;;
Barletta-Andria-Trani;2015;mortalità;malattie apparato genito-urinario;M;2.31;;
Barletta-Andria-Trani;2016;mortalità;malattie apparato genito-urinario;M;1.98;;
Barletta-Andria-Trani;2017;mortalità;malattie apparato genito-urinario;M;2.5;;
Barletta-Andria-Trani;2018;mortalità;malattie apparato genito-urinario;M;2.09;;
Barletta-Andria-Trani;2019;mortalità;malattie apparato genito-urinario;M;1.73;;
Barletta-Andria-Trani;2020;mortalità;malattie apparato genito-urinario;M;1.6;;
Barletta-Andria-Trani;2021;mortalità;malattie apparato genito-urinario;M;2.33;;
Barletta-Andria-Trani;2022;mortalità;malattie apparato genito-urinario;M;2.2;;
Barletta-Andria-Trani;2023;mortalità;malattie apparato genito-urinario;M;2.38;;
Foggia;2003;mortalità;malattie infettive;F;0.67;;
Foggia;2004;mortalità;malattie infettive;F;1.02;;
Foggia;2005;mortalità;malattie infettive;F;0.88;;
Foggia;2006;mortalità;malattie infettive;F;0.78;;
Foggia;2007;mortalità;malattie infettive;F;1.01;;
Foggia;2008;mortalità;malattie infettive;F;0.92;;
Foggia;2009;mortalità;malattie infettive;F;0.8;;
Foggia;2010;mortalità;malattie infettive;F;0.86;;
Foggia;2011;mortalità;malattie infettive;F;1.09;;
Foggia;2012;mortalità;malattie infettive;F;1.51;;
Foggia;2013;mortalità;malattie infettive;F;1.0;;
Foggia;2014;mortalità;malattie infettive;F;1.02;;
Foggia;2015;mortalità;malattie infettive;F;1.56;;
Foggia;2016;mortalità;malattie infettive;F;1.17;;
Foggia;2017;mortalità;malattie infettive;F;1.46;;
Foggia;2018;mortalità;malattie infettive;F;1.75;;
Foggia;2019;mortalità;malattie infettive;F;1.54;;
Foggia;2020;mortalità;malattie infettive;F;1.47;;
Foggia;2021;mortalità;malattie infettive;F;1.59;;
Foggia;2022;mortalità;malattie infettive;F;2.01;;
Foggia;2023;mortalità;malattie infettive;F;2.66;;
Bari;2003;mortalità;malattie infettive;F;1.15;;
Bari;2004;mortalità;malattie infettive;F;1.11;;
Bari;2005;mortalità;malattie infettive;F;0.94;;
Bari;2006;mortalità;malattie infettive;F;1.0;;
Bari;2007;mortalità;malattie infettive;F;1.4;;
Bari;2008;mortalità;malattie infettive;F;1.27;;
Bari;2009;mortalità;malattie infettive;F;1.42;;
Bari;2010;mortalità;malattie infettive;F;1.35;;
Bari;2011;mortalità;malattie infettive;F;1.5;;
Bari;2012;mortalità;malattie infettive;F;1.69;;
Bari;2013;mortalità;malattie infettive;F;1.19;;
Bari;2014;mortalità;malattie infettive;F;1.77;;
Bari;2015;mortalità;malattie infettive;F;1.77;;
Bari;2016;mortalità;malattie infettive;F;1.68;;
Bari;2017;mortalità;malattie infettive;F;1.58;;
Bari;2018;mortalità;malattie infettive;F;1.75;;
Bari;2019;mortalità;malattie infettive;F;1.66;;
Bari;2020;mortalità;malattie infettive;F;1.75;;
Bari;2021;mortalità;malattie infettive;F;1.91;;
Bari;2022;mortalità;malattie infettive;F;2.34;;
Bari;2023;mortalità;malattie infettive;F;2.62;;
Taranto;2003;mortalità;malattie infettive;F;0.99;;
Taranto;2004;mortalità;malattie infettive;F;0.87;;
Taranto;2005;mortalità;malattie infettive;F;0.95;;
Taranto;2006;mortalità;malattie infettive;F;0.87;;
Taranto;2007;mortalità;malattie infettive;F;1.02;;
Taranto;2008;mortalità;malattie infettive;F;0.87;;
Taranto;2009;mortalità;malattie infettive;F;1.1;;
Taranto;2010;mortalità;malattie infettive;F;0.95;;
Taranto;2011;mortalità;malattie infettive;F;1.04;;
Taranto;2012;mortalità;malattie infettive;F;1.2;;
Taranto;2013;mortalità;malattie infettive;F;1.1;;
Taranto;2014;mortalità;malattie infettive;F;1.07;;
Taranto;2015;mortalità;malattie infettive;F;1.42;;
Taranto;2016;mortalità;malattie infettive;F;1.16;;
Taranto;2017;mortalità;malattie infettive;F;1.44;;
Taranto;2018;mortalità;malattie infettive;F;1.48;;
Taranto;2019;mortalità;malattie infettive;F;1.83;;
Taranto;2020;mortalità;malattie infettive;F;1.53;;
Taranto;2021;mortalità;malattie infettive;F;2.05;;
Taranto;2022;mortalità;malattie infettive;F;1.54;;
Taranto;2023;mortalità;malattie infettive;F;1.49;;
