data;denominazione;area_balneazione;provincia;comune;X;Y;enterococchi;escherichia_coli
2024-08-12;FOGNA CIT.NA GIOVINAZZO 500 MT SUD;IT016072022009;Bari;Giovinazzo;642861,389358;4559614,632412;0;0
2024-08-12;HOTEL RIVA DEL SOLE;IT016072022010;Bari;Giovinazzo;644035,769968;4559390,949180;0;0
2024-08-22;MOTEL AGIP;IT016072028001;Bari;Mola di Bari;670864,488937;4549864,615036;0;0
2024-08-22;CALA PADOVANO;IT016072028002;Bari;Mola di Bari;672178,066521;4549586,644949;0;0
2024-08-22;CAMPO TIRO A VOLO;IT016072028003;Bari;Mola di Bari;673570,275847;4548971,721418;0;0
2024-08-22;CALA PELUNNO;IT016072028004;Bari;Mola di Bari;675202,880972;4548084,919085;0;0
2024-08-22;CAMPING CALORIA;IT016072028005;Bari;Mola di Bari;677504,748001;4546597,463019;0;0
2024-08-22;VILLA CASTELLO;IT016072028006;Bari;Mola di Bari;678546,561263;4546005,866719;0;0
2024-08-22;CALA ARENA;IT016072028007;Bari;Mola di Bari;679735,084197;4545327,685325;0;0
2024-08-22;DITTA COISPA;IT016072028008;Bari;Mola di Bari;671769,487689;4549715,368794;0;0
2024-08-22;FOGNA CIT.NA MOLA 500 MT SUD;IT016072028009;Bari;Mola di Bari;677367,640861;4546681,691204;0;0
2024-08-22;DITTA IOM - EX SANSOLIVE;IT016072028010;Bari;Mola di Bari;678966,445407;4545810,719576;0;0
2024-08-22;COZZE - STAB.BALN. CANALONE;IT016072028011;Bari;Mola di Bari;679226,528385;4545697,778346;0;0
2024-08-12;SCOGLIERA (SERRE);IT016072029001;Bari;Molfetta;632121,111384;4563681,968717;0;0
2024-08-12;LIDO PARK CLAB - CAMPO SPORTIVO;IT016072029002;Bari;Molfetta;635339,322074;4562231,867712;0;0
2024-08-12;I CALA RISTORANTE ASTORIA;IT016072029003;Bari;Molfetta;636494,673142;4561741,383101;0;0
2024-08-12;LIDO NETTUNO;IT016072029004;Bari;Molfetta;629623,496189;4565271,704327;0;0
2024-08-12;SC. CIT.RUVO TERLIZZI T.CALD.NO 500 M.S.;IT016072029005;Bari;Molfetta;630049,932712;4565129,842063;0;0
2024-08-12;FOGNA CIT.NA MOLFETTA 500 MT SUD;IT016072029006;Bari;Molfetta;630889,824828;4564725,726879;0;0
2024-08-12;ACQUE PLUVIALI VIA ISONZO;IT016072029007;Bari;Molfetta;634839,070773;4562359,679652;0;0
2024-08-12;C.A. TORRE LAMA CUPA O 1' CALA;IT016072029008;Bari;Molfetta;635510,466029;4561966,191289;0;0
2024-08-22;CALA CORVINO;IT016072030001;Bari;Monopoli;690612,223627;4538409,776962;0;0
2024-08-22;SILOS GIALLO;IT016072030002;Bari;Monopoli;691414,733093;4538405,134754;0;0
2024-08-22;LIDO PANTANO;IT016072030003;Bari;Monopoli;692873,948053;4536894,713385;0;0
2024-08-22;LIDO ROSSO;IT016072030004;Bari;Monopoli;694482,581314;4535363,049277;0;0
2024-08-22;PORTO MARZANO;IT016072030005;Bari;Monopoli;695607,550048;4534405,127516;0;0
2024-08-22;CASTELLO S STEFANO;IT016072030006;Bari;Monopoli;696447,628479;4533594,503226;0;0
2024-08-22;TORRE CINTOLA;IT016072030007;Bari;Monopoli;697301,613599;4532321,437176;0;0
2024-08-22;LA MANDIA (200 M NORD);IT016072030008;Bari;Monopoli;697822,862059;4531223,876834;0;11
2024-08-22;RECINTO IN MURATURA;IT016072030009;Bari;Monopoli;699606,636422;4530281,916422;0;0
2024-08-22;VILLETTA SOLITARIA CON TEGOLE ROSSE;IT016072030010;Bari;Monopoli;701068,644982;4529830,544250;0;0
2024-08-22;FOGNA CIT.NA MONOPOLI 500 MT SUD;IT016072030011;Bari;Monopoli;692345,846433;4537328,191669;0;0
2024-08-22;LAMA DON ANGELO;IT016072030012;Bari;Monopoli;695125,228592;4534684,240164;0;0
2024-08-22;IUMO;IT016072030013;Bari;Monopoli;699157,445745;4530374,850608;0;0
2024-08-22;CAMPO SPORTIVO;IT016072035001;Bari;Polignano a Mare;681221,357796;4544621,318390;0;0
2024-08-22;CALA RIPAGNOLA;IT016072035002;Bari;Polignano a Mare;682865,293254;4544260,282243;0;0
2024-08-22;CALA S GIOVANNI;IT016072035003;Bari;Polignano a Mare;683936,632695;4542906,375434;0;0
2024-08-22;CALA APRIFICO;IT016072035004;Bari;Polignano a Mare;685047,208876;4541930,900066;0;0
2024-08-22;PORTO PARADISO;IT016072035005;Bari;Polignano a Mare;685889,511444;4541126,967202;0;0
2024-08-22;MACELLO;IT016072035006;Bari;Polignano a Mare;687519,244002;4540489,865682;0;0
2024-08-22;POZZOVIVO (MARMERIA);IT016072035007;Bari;Polignano a Mare;689109,605808;4539543,462701;0;0
2024-08-22;DITTA CARONE BART.;IT016072035008;Bari;Polignano a Mare;683766,792941;4543369,707345;0;0
2024-08-22;SCARICO EMERGENZA EAAP;IT016072035009;Bari;Polignano a Mare;686421,431885;4540940,048901;10;30
2024-08-22;EX FOGNA CIT.NA POLIGNANO 500 MT NORD;IT016072035010;Bari;Polignano a Mare;688192,559525;4540389,743843;0;0
2024-08-05;APANI LIDO S VINCENZO;IT016074001001;Brindisi;Brindisi;738924,9891;4508809,142;0;0
2024-08-05;APANI LIDO AZZURRO;IT016074001002;Brindisi;Brindisi;739234,7992;4508664,282;0;0
2024-08-05;APANI LIDO ARCA DI NOE';IT016074001003;Brindisi;Brindisi;739376,4058;4508637,606;0;0
2024-08-05;APANI LIDO S LUCIA;IT016074001004;Brindisi;Brindisi;740468,997;4508272,494;0;0
2024-08-05;GIANCOLA LIDO AMMIN.NE PROVINCIALE;IT016074001005;Brindisi;Brindisi;742286,3076;4507985,418;0;1
2024-08-05;SBITRI LIDO S ANNA;IT016074001006;Brindisi;Brindisi;744557,9646;4507562,123;0;1
2024-08-05;SBITRI VECCHIO LIDO ACQUE CHIARE;IT016074001007;Brindisi;Brindisi;745461,3679;4507576,426;0;1
2024-08-05;PUNTA PENNE LIDO VIGILI DEL FUOCO;IT016074001008;Brindisi;Brindisi;747247,5826;4507345,105;0;0
2024-08-05;PUNTA PENNE LIDO POSTE E TELEGRAFI;IT016074001009;Brindisi;Brindisi;747851,6445;4507496,334;0;0
2024-08-05;PUNTA PENNE LIDO GRANCHIO ROSSO;IT016074001010;Brindisi;Brindisi;747963,1183;4507654,021;0;0
2024-08-05;MATERDOMINI SPIAG. LIBERA PRIMA DEI CC.;IT016074001011;Brindisi;Brindisi;749376,1655;4505938,303;0;0
2024-08-05;MATERDOMINI SPIAGGIA TRA LIDI CC. E P.S.;IT016074001012;Brindisi;Brindisi;749548,9821;4505781,143;0;0
2024-08-05;MATERDOMINI LIDO BRIN (MALCARNE);IT016074001013;Brindisi;Brindisi;749684,5974;4505705,169;0;0
2024-08-05;"MATERDOMINI LA CONCA-PRIMA DI """"DEL SOLE""""";IT016074001014;Brindisi;Brindisi;750092,9538;4505381,755;0;1
2024-08-06;CERANO - LIDO CERANO;IT016074001015;Brindisi;Brindisi;757956,3115;4493894,833;0;0
2024-08-05;SBITRI - SC. I.A.M. 200 MT SUD;IT016074001016;Brindisi;Brindisi;746399,1053;4507490,358;0;0
2024-08-05;MATERDOMINI - SC. FOGNA 500 MT NORD;IT016074001017;Brindisi;Brindisi;749339,6896;4506141,893;0;0
2024-08-05;MATERDOMINI - SC. FOGNA 500 MT SUD;IT016074001018;Brindisi;Brindisi;750039,1378;4505662,466;0;0
2024-08-06;CERANO - SC.CENT.LE BR S. 500 MT NORD;IT016074001019;Brindisi;Brindisi;757179,8905;4494814,457;0;0
2024-08-06;CERANO - SC. CENT.LE BR S. 500 MT SUD;IT016074001020;Brindisi;Brindisi;757812,2098;4494022,934;0;0
2024-08-05;ZONA PUNTA PENNE;IT016074001021;Brindisi;Brindisi;748941,0966;4507135,708;0;0
2024-08-05;DI FRONTE ALLO SCOGLIO DI APANI;IT016074001022;Brindisi;Brindisi;738365,1631;4509264,753;0;0
2024-08-06;A SUD DELLE SALINELLE;IT016074001023;Brindisi;Brindisi;757474,7439;4497356,097;0;0
2024-08-05;TORRE GUACETO - CANALE REALE 250 MT. SUD;IT016074001024;Brindisi;Brindisi;737353,0416;4509722,513;0;0
2024-08-05;SBITRI - SCARICO I.A.M. 200 MT. NORD;IT016074001025;Brindisi;Brindisi;745992,6284;4507456,192;0;0
2024-08-08;"TORRE S SABINA - """"LA NOSTRA FAMIGLIA""""";IT016074002001;Brindisi;Carovigno;727355,7966;4515901,231;0;0
2024-08-08;"TORRE S SABINA - DX """"LA NOSTRA FAMIGLIA""""";IT016074002002;Brindisi;Carovigno;727807,4414;4515548,214;0;0
2024-08-08;TORRE S SABINA - VICINO PORTO TURISTICO;IT016074002003;Brindisi;Carovigno;728604,1343;4515448,032;0;0
2024-08-08;TORRE S SABINA - CALA IN FONDO AL PAESE;IT016074002004;Brindisi;Carovigno;729304,7032;4515033,451;0;0
2024-08-08;PANTANAGIANNI SPIAGGIA LIBERA;IT016074002005;Brindisi;Carovigno;729864,4822;4514572,865;0;0
2024-08-08;MORGICCHIO LIDO SABBIA D'ORO;IT016074002006;Brindisi;Carovigno;730287,77;4514219,924;0;0
2024-08-08;SPECCHIOLLA LIDO BELFIORE;IT016074002007;Brindisi;Carovigno;731051,1711;4513776,782;0;0
2024-08-08;SPECCHIOLLA SPIAGGIA LIBERA A DESTRA;IT016074002008;Brindisi;Carovigno;731667,1231;4513093,095;0;0
2024-08-05;PUNTA PENNA GROSSA (OSPEDALE DI SUMMA);IT016074002009;Brindisi;Carovigno;734421,5221;4511536,072;0;0
2024-08-05;TORRE GUACETO CALA ANTISTANTE;IT016074002010;Brindisi;Carovigno;735847,7534;4511191,26;0;0
2024-08-08;SPECCHIOLLA - SC. FOGNA 500 MT NORD;IT016074002011;Brindisi;Carovigno;731185,7754;4513684,834;0;0
2024-08-08;DI FRONTE ALLA STRADA MASSERIA MONACELLA;IT016074002012;Brindisi;Carovigno;726701,0515;4516171,167;0;0
2024-08-08;SPECCHIOLA SCARICO FOGNA 500 MT. SUD;IT016074002013;Brindisi;Carovigno;731608,1629;4513205,789;0;0
2024-08-05;PUNTA BUFALORIA;IT016074002014;Brindisi;Carovigno;732786,8096;4512485,939;0;0
2024-08-05;PUNTA BUFALORIA SPIAGGIA AEREONAUTICA;IT016074002015;Brindisi;Carovigno;733772,5255;4511782,547;0;0
2024-08-08;TORRE EGNAZIA (ANTISTANTE CASE AZZURRA);IT016074007001;Brindisi;Fasano;701842,4179;4528925,926;0;0
2024-08-08;"SAVELLETRI RISTORANTE """"LA SORGENTE""""";IT016074007002;Brindisi;Fasano;702996,8106;4527846,543;0;0
2024-08-08;SAVELLETRI LIDO SIRENETTA;IT016074007003;Brindisi;Fasano;703412,3284;4527209,881;0;0
2024-08-08;CALA PALMIERI;IT016074007004;Brindisi;Fasano;704343,7532;4526550,656;0;0
2024-08-08;LA FORCATELLA ANTISTANTE L'EDIL MARMI;IT016074007005;Brindisi;Fasano;705703,1739;4525730,197;0;0
2024-08-08;LA FORCATELLA PRIMA DELLA CASA BIANCA;IT016074007006;Brindisi;Fasano;706108,3804;4525464,035;0;0
2024-08-08;TORRE CANNE NORD PRIMA DI CASE BIANCHE;IT016074007007;Brindisi;Fasano;706894,1154;4525022,125;0;1
2024-08-08;TORRE CANNE NORD PRIMA DELLA CASA GRIGIA;IT016074007008;Brindisi;Fasano;707588,7128;4524486,852;0;0
2024-08-08;TORRE CANNE DI FRONTE AL FARO;IT016074007009;Brindisi;Fasano;708326,6778;4524075,142;0;0
2024-08-08;TORRE CANNE S LIBERA PRIMA DELLA CHIESA;IT016074007010;Brindisi;Fasano;708154,639;4523545,868;0;0
2024-08-08;TORRE CANNE LIDO PIPOLI;IT016074007011;Brindisi;Fasano;708241,2224;4523350,513;0;0
2024-08-08;TORRE CANNE LIDO HOTEL TERME;IT016074007012;Brindisi;Fasano;708470,3823;4523153,343;0;0
2024-08-08;TORRE CANNE LIDO SABBIA D'ORO;IT016074007013;Brindisi;Fasano;708662,4359;4523004,542;0;0
2024-08-08;TORRE CANNE LIDO CAMPING LE DUNE;IT016074007014;Brindisi;Fasano;709710,1938;4522417,037;0;0
2024-08-08;TORRE CANNE LIDO BIZZARRO;IT016074007015;Brindisi;Fasano;709875,652;4522359,785;0;0
2024-08-08;TORRE CANNE-SUD POSTO DI TAVERNESE;IT016074007016;Brindisi;Fasano;710733,2652;4521891,047;0;0
2024-08-08;TORRE CANNE-SUD A SUD POSTO DI TAVERNESE;IT016074007017;Brindisi;Fasano;711826,3013;4521397,11;0;0
2024-08-08;SCARICO IMARFA 200 M. NORD;IT016074007018;Brindisi;Fasano;704572,9465;4526387,42;0;0
2024-08-08;SCARICO IMARFA 200. SUD;IT016074007019;Brindisi;Fasano;704838,4557;4526142,223;0;0
2024-08-08;T. CANNE - CORSO D'ACQUA FIUME PICCOLO;IT016074007020;Brindisi;Fasano;709374,9929;4522576,673;0;0
2024-08-08;FIUME MORELLO LIDO MORELLI;IT016074012001;Brindisi;Ostuni;712892,8277;4520995,677;1;0
2024-08-08;TORRE S LEONARDO DOPPIO CANCELLO;IT016074012002;Brindisi;Ostuni;713845,9735;4520467,555;0;1
2024-08-08;PILONE LIDO CAMPING PILONE;IT016074012003;Brindisi;Ostuni;714157,5831;4520260,727;0;0
2024-08-08;PILONE S LIBERA (PRIMA DEL DISTR AGIP);IT016074012004;Brindisi;Ostuni;714535,4547;4520147,964;0;0
2024-08-08;ROSA MARINA;IT016074012005;Brindisi;Ostuni;716003,8504;4519475,099;0;0
2024-08-08;MONTICELLI S MONTICELLI;IT016074012006;Brindisi;Ostuni;716717,3027;4519316,918;0;0
2024-08-08;DIANA MARINA S DIANA MARINA;IT016074012007;Brindisi;Ostuni;717472,4534;4519184,129;0;0
2024-08-08;VILLANOVA VIALE DOGNANA;IT016074012008;Brindisi;Ostuni;718796,1078;4518577,895;0;0
2024-08-08;VILLANOVA LIDO FONTANELLE;IT016074012009;Brindisi;Ostuni;718920,5982;4518609,968;0;0
2024-08-08;"VILLANOVA DI FRONTE A """"PLAIA RESIDENCE""""";IT016074012010;Brindisi;Ostuni;720172,2023;4518307,463;0;0
2024-08-08;COSTA MERLATA DI FRONTE A VIA DEL MARE;IT016074012011;Brindisi;Ostuni;723251,067;4517380,78;0;0
2024-08-08;COSTA MERLATA STRADA CON CASA ROSSA;IT016074012012;Brindisi;Ostuni;723915,8697;4517123,733;0;0
2024-08-08;TORRE POZZELLA CALA DI FRONTE;IT016074012013;Brindisi;Ostuni;724840,8146;4516780,977;0;0
2024-08-08;LAMAFORCA CALA A SINISTRA;IT016074012014;Brindisi;Ostuni;725861,239;4516553,055;0;0
2024-08-08;VILLANOVA F.CAN.LAMA ANTELMI 200 MT NORD;IT016074012015;Brindisi;Ostuni;719251,9398;4518509,619;0;0
2024-08-08;VILLANOVA F.CAN.LAMA ANTELMI 200 MT SUD;IT016074012016;Brindisi;Ostuni;719594,3599;4518489,974;0;0
2024-08-08;T.POZZELLA - SC. VALTUR 200 MT NORD;IT016074012017;Brindisi;Ostuni;725121,8437;4516690,192;0;0
2024-08-08;ZONA GORGOGNOLO NUOVO;IT016074012018;Brindisi;Ostuni;721793,6053;4517915,797;0;0
2024-08-08;LOCALITA' PROCACCIO;IT016074012019;Brindisi;Ostuni;720752,3109;4518059,602;0;0
2024-08-08;FOSSO PUNTORE DI FRONTE STRADA VICINALE;IT016074012020;Brindisi;Ostuni;722338,6316;4517648,282;0;0
2024-08-08;TORRE POZZELLA VILLAGGIO VALTUR;IT016074012021;Brindisi;Ostuni;725041,0951;4516724,863;0;0
2024-08-06;CAMPO DI MARE SCALA LA ROTONDA;IT016074016001;Brindisi;San Pietro Vernotico;760041,0656;4492319,955;0;0
2024-08-06;TORRE S GENNARO LIDO S GENNARO;IT016074018001;Brindisi;Torchiarolo;760656,5935;4491537,74;0;0
2024-08-06;TORRE S GENNARO LIDO PRESEPE;IT016074018002;Brindisi;Torchiarolo;761017,3158;4490655,523;0;0
2024-08-06;LENDINUSO SPIAGGIA LIBERA;IT016074018003;Brindisi;Torchiarolo;762106,8151;4489828,84;0;0
2024-08-06;LENDINUSO LOCALITA CANUTA;IT016074018004;Brindisi;Torchiarolo;762431,8727;4489640,549;0;0
2024-08-06;LENDINUSO - CAN.INFOCACIUCCI 200 MT NORD;IT016074018005;Brindisi;Torchiarolo;761497,1395;4490198,92;0;1
2024-08-06;LENDINUSO - CAN.INFOCACIUCCI 200 MT SUD;IT016074018006;Brindisi;Torchiarolo;761881,5904;4489964,536;0;0
2024-08-13;POSTO COSSO;IT016075004001;Lecce;Alliste;762909,1553;4422083,89;0;0
2024-08-13;LA PILELLA;IT016075004002;Lecce;Alliste;761587,7452;4423515,058;1;3
2024-08-13;MARINA DI CAPILUNGO;IT016075004003;Lecce;Alliste;760239,1608;4424842,687;0;0
2024-08-08;INGRESSO DEL PORTICCIOLO;IT016075005001;Lecce;Andrano;791176,4395;4430430,133;0;0
2024-08-08;LA BOTTE;IT016075005002;Lecce;Andrano;790957,266;4429958,268;0;2
2024-08-12;ARENILE S.MARIA DI LEUCA;IT016075019001;Lecce;Castrignano del Capo;787416,0034;4410385,903;2;3
2024-08-12;TORRE MARCHIELLO;IT016075019002;Lecce;Castrignano del Capo;785945,3346;4410219,869;0;0
2024-08-12;LE FELLONICHE;IT016075019003;Lecce;Castrignano del Capo;784705,3265;4411533,116;0;0
2024-08-08;1000 MT S.TORRE TIGGIANO;IT016075024001;Lecce;Corsano;790644,4444;4420712,527;0;0
2024-08-08;TORRE NOVAGLIE;IT016075024002;Lecce;Corsano;790484,8624;4418637,043;0;0
2024-08-08;SENO DELL'ACQUAVIVA;IT016075027001;Lecce;Diso;791626,112;4432331,625;0;0
2024-08-08;MARINA DI NOVAGLIE;IT016075028001;Lecce;Gagliano del Capo;790239,87;4417577,653;0;0
2024-08-08;IL CIOLO;IT016075028002;Lecce;Gagliano del Capo;789827,2465;4415894,562;0;3
2024-08-08;MASSERIA CUCURUZZI;IT016075028003;Lecce;Gagliano del Capo;790089,5226;4414020,437;0;0
2024-08-08;MASSERIA PADULI;IT016075028004;Lecce;Gagliano del Capo;789705,4508;4412213,983;0;0
2024-08-08;FARO DI S.MARIA DI LEUCA;IT016075028005;Lecce;Gagliano del Capo;788627,2687;4410475,382;0;0
2024-08-14;LA REGGIA;IT016075030001;Lecce;Galatone;755652,6831;4445279,588;1;3
2024-08-13;GALLIPOLI-POSTO LI SORCI;IT016075031001;Lecce;Gallipoli;756950,0185;4429362,625;2;2
2024-08-13;MASSERIA DEL PIZZO;IT016075031002;Lecce;Gallipoli;755771,6182;4431206,191;0;0
2024-08-13;TORRE DEL PIZZO;IT016075031003;Lecce;Gallipoli;756489,909;4431724,054;0;0
2024-08-13;500 MT SUD HOTEL LE SIRENUSE;IT016075031004;Lecce;Gallipoli;757559,4166;4433088,397;1;1
2024-08-13;300 MT N HOTEL COSTA BRADA;IT016075031005;Lecce;Gallipoli;757589,9078;4435003,269;0;0
2024-08-13;BAIA VERDE-SPIAGGIA;IT016075031006;Lecce;Gallipoli;757202,7887;4435915,849;2;2
2024-08-13;LIDO SAN GIOVANNI;IT016075031007;Lecce;Gallipoli;756404,3951;4437062,532;1;3
2024-08-13;SPIAGGIA LIDO PICCOLO;IT016075031008;Lecce;Gallipoli;755602,7617;4437621,914;1;2
2024-08-14;RIVABELLA;IT016075031009;Lecce;Gallipoli;756630,7587;4441608,06;2;2
2024-08-14;LIDO CONCHIGLIE-SPIAGGIA;IT016075031010;Lecce;Gallipoli;756563,9105;4443582,38;0;0
2024-08-13;CEDUC 500 MT NORD P.P.106;IT016075031011;Lecce;Gallipoli;755210,9169;4437801,869;3;3
2024-08-14;500 MT NORD SCAR. DISTILLERIA SALENTO;IT016075031012;Lecce;Gallipoli;756286,14;4440466,71;0;2
2024-08-05;CASALABATE,LOC.MASSERIA ROMATELLE;IT016075035001;Lecce;Lecce;763191,0073;4489156,912;0;0
2024-08-05;CASALABATE,500 MT S.TORRE SPECCHIOLLA;IT016075035002;Lecce;Lecce;764336,403;4488085,455;0;0
2024-08-05;CASALABATE,SPIAGGIA;IT016075035003;Lecce;Lecce;764682,8716;4487634,466;0;0
2024-08-05;CAMPEGGIO TORRE RINALDA;IT016075035004;Lecce;Lecce;766416,4314;4486615,701;0;0
2024-08-05;SPIAGGIA TORRE RINALDA;IT016075035005;Lecce;Lecce;767595,4981;4486150,599;0;2
2024-08-05;SPIAGGIA BELLA;IT016075035006;Lecce;Lecce;769350,8395;4485180,961;0;0
2024-08-05;TORRE CHIANCA,STAB.IL CIRCEO;IT016075035007;Lecce;Lecce;771035,78;4484713,194;0;0
2024-08-05;TORRE CHIANCA-ALLA TORRE;IT016075035008;Lecce;Lecce;772575,0128;4483904,057;1;2
2024-08-05;LAGO GRANDE;IT016075035009;Lecce;Lecce;774010,0675;4482721,216;0;0
2024-08-05;FRIGOLE-STAB.MARINARELLA;IT016075035010;Lecce;Lecce;775467,9901;4481570,337;0;0
2024-08-05;FRIGOLE-SPIAGGIA LIBERA;IT016075035011;Lecce;Lecce;775765,5635;4481179,804;0;0
2024-08-05;FRIGOLE-CAMPEGGIO PINIMAR;IT016075035012;Lecce;Lecce;775969,9922;4480754,981;0;0
2024-08-05;300 MT SUD DARSENA;IT016075035013;Lecce;Lecce;780247,5964;4476806,354;0;0
2024-08-05;SAN CATALDO-VICINO AL FARO;IT016075035014;Lecce;Lecce;780539,2021;4476601,205;0;0
2024-08-05;SAN CATALDO-SPIAGGIA LIBERA;IT016075035015;Lecce;Lecce;780656,2104;4475987,717;0;0
2024-08-05;SAN CATALDO-LA ROTONDA;IT016075035016;Lecce;Lecce;780622,0388;4475682,556;0;0
2024-08-05;TORRE SPECCHIA RUGGERI;IT016075043001;Lecce;Melendugno;786987,4573;4469153,994;0;0
2024-08-05;MASSERIA NUOVA;IT016075043002;Lecce;Melendugno;788412,0811;4467757,418;0;0
2024-08-05;SAN FOCA-VICINO ALLA TORRE;IT016075043003;Lecce;Melendugno;789077,9018;4467041,9;0;0
2024-08-06;COLONIA MARINA PIO XII;IT016075043004;Lecce;Melendugno;789834,008;4466452,654;0;0
2024-08-06;SPIAGGETTA ROCA LI POSTI;IT016075043005;Lecce;Melendugno;790792,7495;4466119,316;0;0
2024-08-06;TORRE DI ROCA VECCHIA;IT016075043006;Lecce;Melendugno;791394,9719;4465216,076;0;0
2024-08-06;TORRE DELL'ORSO-STAB.L'ORSETTA;IT016075043007;Lecce;Melendugno;791666,5383;4463713,283;0;0
2024-08-06;TORRE DELL'ORSO ALLA PINETA;IT016075043008;Lecce;Melendugno;792011,3774;4463355,257;0;0
2024-08-06;SANT'ANDREA-VICINO AL FARO;IT016075043009;Lecce;Melendugno;793112,0239;4461823,254;0;2
2024-08-12;TORRE VADO-ALLA TORRE;IT016075050001;Lecce;Morciano di Leuca;779959,5589;4414291,206;2;2
2024-08-14;300 MT N.SORGENTE QUATTRO COLONNE;IT016075052001;Lecce;Nardò;755147,9727;4446189,302;0;0
2024-08-14;SANTA MARIA AL BAGNO;IT016075052002;Lecce;Nardò;755179,5555;4446653,225;0;0
2024-08-14;SANTA CATERINA;IT016075052003;Lecce;Nardò;754463,9833;4447493,671;0;0
2024-08-14;200 MT S.TORRE DELL'ALTO;IT016075052004;Lecce;Nardò;753793,5951;4447623,334;0;0
2024-08-14;1000 MT S.TORRE ULUZZO;IT016075052005;Lecce;Nardò;752178,699;4448700,382;0;0
2024-08-14;1000 MT N.TORRE ULUZZO;IT016075052006;Lecce;Nardò;750958,1085;4450340,695;0;0
2024-08-14;1300 MT SUD TORRE INSERRAGLIO;IT016075052007;Lecce;Nardò;749447,6466;4451617,826;2;2
2024-08-14;TORRE SAN ISIDORO;IT016075052008;Lecce;Nardò;748958,8735;4456078,172;0;0
2024-08-14;TORRE SQUILLACE;IT016075052009;Lecce;Nardò;747753,7009;4457713,206;2;2
2024-08-06;CONCA SPECCHIULLA-RESIDENCE 5;IT016075057001;Lecce;Otranto;794184,5378;4459981,712;0;0
2024-08-06;CAMPING FRASSANITO-A NORD SCARICO;IT016075057002;Lecce;Otranto;794487,8567;4459499,328;0;0
2024-08-06;CAMPING FRASSANITO-A SUD SCARICO;IT016075057003;Lecce;Otranto;794645,3639;4459103,937;0;0
2024-08-06;VILLAGGIO VALTUR-A NORD SCARICO;IT016075057004;Lecce;Otranto;794877,2441;4458208,296;0;0
2024-08-06;VILLAGGIO VALTUR-A SUD SCARICO;IT016075057005;Lecce;Otranto;794759,7895;4457937,715;0;0
2024-08-06;LAGHI ALIMINI-COLONIA TRIESTE;IT016075057006;Lecce;Otranto;794338,8671;4456631,249;0;0
2024-08-06;LIDO DEI PINI;IT016075057007;Lecce;Otranto;794657,4026;4455768,733;2;1
2024-08-06;CLUB MEDITERRANEE-SUD LA PIRAMIDE;IT016075057008;Lecce;Otranto;795753,1705;4453957,848;0;0
2024-08-06;CLUB MEDITERRANEE-NORD TORRE S.STEFANO;IT016075057009;Lecce;Otranto;795915,4788;4453871,281;0;0
2024-08-06;VIGNA VECCHIA-CAMPING MULINO D'ACQUA;IT016075057010;Lecce;Otranto;796528,9308;4452135,109;0;0
2024-08-06;CASTELLANA TRAFILI-SCARICO CITTADINO;IT016075057011;Lecce;Otranto;797601,2839;4450787,126;0;0
2024-08-06;MADONNA D'ALTO MARE;IT016075057012;Lecce;Otranto;797129,8276;4450120,532;0;0
2024-08-07;PUNTA S.NICOLA-SUD EX SCAR. G.R.A.M.;IT016075057014;Lecce;Otranto;798248,8672;4449978,535;0;2
2024-08-07;PUNTA FACI;IT016075057015;Lecce;Otranto;799474,5296;4448977,284;0;0
2024-08-07;I CAMERONI;IT016075057016;Lecce;Otranto;799041,2772;4447322,732;1;2
2024-08-07;PALASCIA-AL FARO-;IT016075057017;Lecce;Otranto;800049,5109;4445817,797;0;0
2024-08-07;A SUD ISOLA SAN EMILIANO;IT016075057018;Lecce;Otranto;798999,7189;4444170,389;0;0
2024-08-07;PORTO BADISCO-SCALO DI ENEA-;IT016075057019;Lecce;Otranto;797124,2804;4442398,02;2;2
2024-08-07;PORTO BADISCO-ATTRACCO BARCHE;IT016075057020;Lecce;Otranto;797136,1259;4442089,659;1;3
2024-08-06;SERRA DEGLI ALIMINI A NORD SCARICO;IT016075057021;Lecce;Otranto;794491,01;4457181,743;0;0
2024-08-06;SERRA DEGLI ALIMINI-A SUD SCARICO;IT016075057022;Lecce;Otranto;794551,3744;4457278,013;0;0
2024-08-06;FOCE LAGO ALIMINI GRANDE;IT016075057023;Lecce;Otranto;794455,3823;4456101,3;0;0
2024-08-06;BAIA-VICINO CANALE IDRO;IT016075057025;Lecce;Otranto;797237,1447;4450039,243;0;0
2024-08-12;TORRE SAN GREGORIO;IT016075060001;Lecce;Patù;783241,5007;4412466,341;1;2
2024-08-12;MACCHIE DI ROMANO;IT016075060002;Lecce;Patù;781639,6446;4413272,589;0;0
2024-08-13;TORRE SUDA-ALLA TORRE;IT016075063001;Lecce;Racale;759063,7315;4426351,4;1;2
2024-08-13;POSTO RACALE;IT016075063002;Lecce;Racale;758252,0031;4428078,33;0;0
2024-08-12;POSTO VECCHIO DI SALVE;IT016075066001;Lecce;Salve;778073,1439;4414438,843;2;3
2024-08-12;MARINA DI PESCOLUSE;IT016075066002;Lecce;Salve;776051,3464;4414396,514;0;0
2024-08-12;TORRE PALI-ISOLA DELLE FANCIULLE;IT016075066003;Lecce;Salve;774063,6806;4414726,198;1;2
2024-08-07;400 MT NORD TORRE MINERVINO;IT016075072001;Lecce;Santa Cesarea Terme;796758,1405;4440221,26;0;0
